task_id,task_type,task_cpu_required,task_data_size_mb,deadline,node_id,node_queue_at_dispatch,node_load_at_dispatch,node_cpu_speed,creation_time,completion_time,latency,waiting_time,energy_consumed,predicted_latency,predicted_energy
0-444,GPS_TRACKING,863.2029147200461,0.2,200,FogNode_7,247,1.0,1727.0272900361456,904.2340505473104,12128.624738059125,11224.390687511814,10698.186601890133,59.16313369664628,,
3-434,GPS_TRACKING,437.98896370784064,0.2,200,FogNode_7,246,1.0,1727.0272900361456,912.3961157278643,12135.251598503226,11222.855482775361,10946.109318607327,30.019360657402977,,
5-374,SENSOR_DATA_LOGGING,565.798051435413,0.1,10000,FogNode_2,70,1.0,681.967788340379,789.5489914562394,12137.3322480818,11347.783256625562,10496.773643136916,69.44832983036267,,
5-280,SMART_HOME_CONTROL,827.3866634072599,0.1,150,FogNode_4,104,1.0,1758.3565909566523,582.6872482994828,12149.784147576322,11567.09689927684,11082.44097963164,68.92428739610476,,
6-423,GPS_TRACKING,418.60373877553275,0.2,200,FogNode_2,70,1.0,681.967788340379,789.6839055770841,12158.252990250689,11368.569084673605,10731.553455367626,51.38110752582669,,
0-293,SENSOR_DATA_LOGGING,356.26385221116965,0.1,10000,FogNode_4,87,1.0,1758.3565909566523,575.2637686302322,12162.796422197865,11587.532653567634,11362.187546086454,29.678061328091975,,
5-460,GPS_TRACKING,136.05158287570646,0.2,200,FogNode_7,247,1.0,1727.0272900361456,915.6841073506712,12187.378592733974,11271.694485383303,11169.788493516857,9.324850333627872,,
2-431,SMART_HOME_CONTROL,509.9072385948975,0.1,150,FogNode_3,267,1.0,1899.4436001125757,878.8902057247087,12189.385655366912,11310.495449642203,11022.938793243897,24.209318583499332,,
1-181,HEALTH_MONITORING,598.8759921884947,1.0,100,FogNode_1,84,1.0,1597.9384595498836,310.6664404287789,12195.870644554952,11885.204204126174,11415.896594198617,49.471700935777235,,
6-503,SMART_HOME_CONTROL,443.55051946981354,0.1,150,FogNode_9,194,1.0,1349.236560939329,934.5389860112767,12197.133868947207,11262.59488293593,10917.236264941857,44.6121504942666,,
3-368,SENSOR_DATA_LOGGING,880.6773682178227,0.1,10000,FogNode_2,67,1.0,681.967788340379,783.8103191395759,12198.547578533542,11414.737259393965,10101.296592868755,108.0978843722809,,
8-361,VOICE_ASSISTANT,377.38395750784866,2.0,150,FogNode_6,76,1.0,816.2509881302752,755.8958693086871,12209.255383138014,11453.359513829326,10820.665122996219,50.85070793557838,,
4-450,GPS_TRACKING,146.96743819305908,0.2,200,FogNode_7,246,1.0,1727.0272900361456,913.57080184334,12220.350102181175,11306.779300337836,11191.825014871565,10.073013015357498,,
2-458,SMART_HOME_CONTROL,651.507371333258,0.1,150,FogNode_9,192,1.0,1349.236560939329,928.5824451440335,12238.893769291079,11310.311324147046,10805.343987385586,65.52837528583125,,
4-385,VOICE_ASSISTANT,338.7839175044426,2.0,150,FogNode_6,76,1.0,816.2509881302752,755.2317697628538,12267.320869368092,11512.089099605239,10923.520688007671,45.64953464385461,,
3-439,SENSOR_DATA_LOGGING,865.3838670133213,0.1,10000,FogNode_9,192,1.0,1349.236560939329,927.3419427197166,12280.831414204484,11353.489471484767,10690.609731787037,87.0399957070417,,
5-152,GPS_TRACKING,373.6351611010809,0.2,200,FogNode_8,51,1.0,770.9711269175084,336.2753771989354,12289.268988855043,11952.993611656108,11439.735090974104,35.51576615146996,,
9-374,E_COMMERCE_TRANSACTION,62.51091797193037,0.5,300,FogNode_2,66,1.0,681.967788340379,773.95127026514,12290.210145359544,11516.258875094405,11374.944631709182,7.672841640757986,,
5-432,SENSOR_DATA_LOGGING,597.0337990263467,0.1,10000,FogNode_3,267,1.0,1899.4436001125757,881.1069165631611,12300.663291292125,11419.556374728963,11087.055818800227,28.345903630579244,,
3-413,SMART_HOME_CONTROL,783.6083654799946,0.1,150,FogNode_3,267,1.0,1899.4436001125757,878.8885062128901,12301.667105948522,11422.778599735631,10993.41272433393,37.20406993412352,,
2-395,HEALTH_MONITORING,629.529654156094,1.0,100,FogNode_6,95,1.0,816.2509881302752,811.4200813290496,12305.792359511752,11494.372278182702,10630.730793510455,84.82615104170513,,
1-497,GPS_TRACKING,405.46537271342993,0.2,200,FogNode_7,246,1.0,1727.0272900361456,909.1173332578344,12343.810936782922,11434.693603525087,11170.009084618081,27.790223649772024,,
2-453,SMART_HOME_CONTROL,859.2167012939515,0.1,150,FogNode_7,247,1.0,1727.0272900361456,915.8486970031076,12348.360673685038,11432.51197668193,10916.573629837123,58.88992229542216,,
5-260,E_COMMERCE_TRANSACTION,964.2215230333719,0.5,300,FogNode_4,54,1.0,1758.3565909566523,546.5470610480629,12348.70694052329,11802.159879475228,11203.006775613308,80.32312376583425,,
3-375,HEALTH_MONITORING,982.586341105026,1.0,100,FogNode_6,89,1.0,816.2509881302752,795.399503953113,12357.54530270903,11562.145798755917,10266.999191627463,132.39887403528834,,
5-471,SMART_HOME_CONTROL,914.6680195244297,0.1,150,FogNode_9,195,1.0,1349.236560939329,936.0414965063488,12360.226974526775,11424.185478020427,10733.06626330559,91.99697790477664,,
7-417,GPS_TRACKING,926.4824873571149,0.2,200,FogNode_7,247,1.0,1727.0272900361456,906.5091609766,12362.896866490697,11456.387705514097,10892.546935104961,63.50025739299957,,
9-187,SMART_HOME_CONTROL,680.8123123329266,0.1,150,FogNode_0,52,1.0,1189.2931772946604,384.2569914246623,12364.459552852371,11980.20256142771,11390.276833633223,43.35016992644397,,
2-442,E_COMMERCE_TRANSACTION,253.49392293287968,0.5,300,FogNode_7,247,1.0,1727.0272900361456,899.4002101989281,12367.130598584086,11467.730388385158,11269.735787092151,17.374240283501933,,
7-193,SENSOR_DATA_LOGGING,836.9021991107387,0.1,10000,FogNode_0,53,1.0,1189.2931772946604,386.9353077219342,12368.466447688677,11981.531139966743,11263.06178276575,53.28906643733526,,
2-450,SENSOR_DATA_LOGGING,977.4916345973667,0.1,10000,FogNode_7,246,1.0,1727.0272900361456,908.7084997797513,12369.802672451937,11461.094172672185,10872.319632873667,66.99637742047386,,
3-117,VOICE_ASSISTANT,325.9197145758715,2.0,150,FogNode_1,45,1.0,1597.9384595498836,240.49454012739065,12399.833264409335,12159.338724281944,11785.570911771358,26.923441344926157,,
1-309,GPS_TRACKING,104.11329456016959,0.2,200,FogNode_4,90,1.0,1758.3565909566523,577.0671147665378,12407.917509696592,11830.850394930054,11748.489405806165,8.673012212294108,,
8-144,HEALTH_MONITORING,923.9793789373873,1.0,100,FogNode_1,95,1.0,1597.9384595498836,319.9379265073838,12413.987353062463,12094.049426555079,11430.125575737153,76.3277074082947,,
8-439,SENSOR_DATA_LOGGING,74.35257512077872,0.1,10000,FogNode_9,194,1.0,1349.236560939329,935.7180308097021,12415.33411976231,11479.616088952609,11406.485569139035,7.478355058380646,,
1-413,VOICE_ASSISTANT,581.8189332315785,2.0,150,FogNode_6,76,1.0,816.2509881302752,756.8058178817133,12416.182177077973,11659.37635919626,10778.099358302437,78.39735647621815,,
6-501,SENSOR_DATA_LOGGING,920.4067808860357,0.1,10000,FogNode_9,192,1.0,1349.236560939329,932.7047454111425,12427.802025519704,11495.097280108563,10795.565696085407,92.57418044265367,,
3-416,SENSOR_DATA_LOGGING,964.6124148076444,0.1,10000,FogNode_3,267,1.0,1899.4436001125757,883.3353465591275,12429.52281654121,11546.187469982082,11023.367187221687,45.797759851433796,,
3-258,E_COMMERCE_TRANSACTION,523.7915312351581,0.5,300,FogNode_4,54,1.0,1758.3565909566523,549.9349039065764,12447.67112563814,11897.736221731564,11551.032430996196,43.633720038254424,,
4-441,SENSOR_DATA_LOGGING,503.7845487781373,0.1,10000,FogNode_3,267,1.0,1899.4436001125757,886.3182111380071,12454.613087625643,11568.294876487636,11286.423066914193,23.918626204292583,,
6-488,GPS_TRACKING,571.9126973930099,0.2,200,FogNode_7,247,1.0,1727.0272900361456,916.1609862515846,12459.779144647015,11543.61815839543,11189.250050044684,39.19837016496404,,
3-153,HEALTH_MONITORING,751.7610503768425,1.0,100,FogNode_1,90,1.0,1597.9384595498836,316.67814652247597,12466.660773766722,12149.982627244246,11589.643391773521,62.10116675991776,,
6-419,GPS_TRACKING,842.660687308438,0.2,200,FogNode_2,67,1.0,681.967788340379,783.6103674055993,12470.41710188753,11686.80673448193,10424.391371237409,103.43156396316583,,
3-268,SENSOR_DATA_LOGGING,544.6140433176956,0.1,10000,FogNode_4,94,1.0,1758.3565909566523,578.5894916080314,12472.525430590522,11893.935938982491,11562.75078821964,45.36831024928765,,
7-407,SENSOR_DATA_LOGGING,88.5515669261076,0.1,10000,FogNode_3,267,1.0,1899.4436001125757,885.0882473772858,12476.142556617124,11591.054309239838,11523.31149759069,4.204241345327028,,
0-439,SENSOR_DATA_LOGGING,355.0921809195306,0.1,10000,FogNode_3,267,1.0,1899.4436001125757,892.4528219096783,12488.612472948882,11596.159651039205,11395.573538223995,16.859026669398066,,
6-469,SENSOR_DATA_LOGGING,802.5231189773685,0.1,10000,FogNode_3,267,1.0,1899.4436001125757,881.7627322527895,12492.92972215937,11611.16698990658,11167.672938026608,38.102102475509106,,
5-461,E_COMMERCE_TRANSACTION,215.90811538010522,0.5,300,FogNode_7,247,1.0,1727.0272900361456,916.1694508440664,12494.819872021253,11578.650421177186,11406.213426810007,14.798143609798737,,
