task_id,task_type,task_cpu_required,task_data_size_mb,deadline,node_id,node_queue_at_dispatch,node_load_at_dispatch,node_cpu_speed,creation_time,completion_time,latency,waiting_time,energy_consumed,predicted_latency,predicted_energy
5-361,SMART_HOME_CONTROL,802.9070845195455,0.1,150,CloudNode,147,1.0,12000.0,669.2439858946547,1034.3195362223266,365.075550327672,217.1827761455927,33.45446185498106,,
0-330,SENSOR_DATA_LOGGING,545.399788684914,0.1,10000,CloudNode,143,1.0,12000.0,681.4756493031355,1035.0309574219164,353.5553081187809,235.12633112847539,22.72499119520475,,
5-352,SENSOR_DATA_LOGGING,658.4789523514708,0.1,10000,CloudNode,161,1.0,12000.0,656.143787311127,1038.1588282279215,382.01504091679453,229.95756960250765,27.436623014644617,,
5-359,GPS_TRACKING,421.2124446726861,0.2,200,CloudNode,151,1.0,12000.0,665.3018589216737,1038.645509826694,373.34365090502035,247.33709405482136,17.550518528028586,,
4-347,SMART_HOME_CONTROL,164.63968156119012,0.1,150,CloudNode,139,1.0,12000.0,688.2449965841843,1039.4282644320622,351.1832678478779,265.1459079156051,6.859986731716255,,
3-358,SENSOR_DATA_LOGGING,926.3686285076226,0.1,10000,CloudNode,145,1.0,12000.0,670.4335708579496,1039.8551240578913,369.42155319994174,217.51449525849353,38.59869285448427,,
3-35,SMART_HOME_CONTROL,523.5717374260355,0.1,150,FogNode_9,0,0.625,1349.236560939329,52.34808535481951,1042.2969813011641,989.9488959463446,579.7652443425671,52.660655594575566,,
9-348,E_COMMERCE_TRANSACTION,52.476801330810154,0.5,300,CloudNode,160,1.0,12000.0,657.3145766336879,1043.0185766042616,385.7039999705737,274.5265081314212,2.1865333887837566,,
8-335,GPS_TRACKING,874.1869085597986,0.2,200,CloudNode,155,1.0,12000.0,662.4374434621951,1047.1144898351777,384.67704637298255,223.16208336150896,36.42445452332494,,
2-336,SENSOR_DATA_LOGGING,366.89672159139496,0.1,10000,CloudNode,145,1.0,12000.0,673.6485151292829,1047.2109219835934,373.56240685431044,258.51197198473085,15.287363399641457,,
1-383,SENSOR_DATA_LOGGING,324.3579983019599,0.1,10000,CloudNode,145,1.0,12000.0,670.3192708376673,1047.269984212526,376.95071337485865,260.64303597215417,13.514916595914997,,
3-350,GPS_TRACKING,243.42358933292275,0.2,200,CloudNode,159,1.0,12000.0,658.3945027553626,1047.3094794642784,388.9149767089158,265.8827848327712,10.142649555538448,,
0-325,GPS_TRACKING,150.8406591676546,0.2,200,CloudNode,144,1.0,12000.0,675.9365272120149,1047.6010123525543,371.66448514053945,271.3091236007126,6.285027465318942,,
6-5,HEALTH_MONITORING,262.15316348553756,1.0,100,FogNode_2,0,0.0,681.967788340379,19.940507719343515,1052.14156713113,1032.2010594117864,556.6345551678121,32.17773429517522,,
1-376,SMART_HOME_CONTROL,259.29540457039127,0.1,150,CloudNode,157,1.0,12000.0,661.6746817353387,1054.0192997518416,392.34461801650286,269.25706382140254,10.80397519043297,,
1-381,GPS_TRACKING,127.54106555843873,0.2,200,CloudNode,148,1.0,12000.0,666.7386155115042,1057.7429119650476,391.00429645354336,280.0345664543537,5.314211064934947,,
3-22,SENSOR_DATA_LOGGING,973.2683856814959,0.1,10000,FogNode_3,0,0.8571428571428571,1899.4436001125757,30.73242537854749,1058.3147803829793,1027.5823550044317,500.6533482046275,46.20872706404293,,
1-374,SMART_HOME_CONTROL,815.7624516556953,0.1,150,CloudNode,159,1.0,12000.0,658.3192163914503,1058.5587236384508,400.2395072470006,235.24234291189998,33.99010215232064,,
0-326,SMART_HOME_CONTROL,447.35942173356324,0.1,150,CloudNode,144,1.0,12000.0,677.0683013262025,1059.1631133619014,382.09481203569896,261.8735204871472,18.639975905565137,,
3-356,GPS_TRACKING,644.7814843638699,0.2,200,CloudNode,148,1.0,12000.0,668.4783289306097,1060.7797686599745,392.3014397293648,250.62373370927128,26.865895181827916,,
9-357,GPS_TRACKING,170.1631491112413,0.2,200,CloudNode,145,1.0,12000.0,670.5809337422743,1061.781274778491,391.20034103621674,278.7017215002925,7.090131212968387,,
6-0,HEALTH_MONITORING,481.5070472466756,1.0,100,FogNode_6,0,0.0,816.2509881302752,1.6146557116281437,1062.8085011406004,1061.1938454289723,383.57905213607484,64.88080306899164,,
5-365,SENSOR_DATA_LOGGING,186.4249766574606,0.1,10000,CloudNode,144,1.0,12000.0,677.1004108960759,1062.8448941857334,385.7444832896575,279.0871427008833,7.767707360727526,,
7-350,GPS_TRACKING,745.99809956105,0.2,200,CloudNode,147,1.0,12000.0,668.8817716395056,1062.9727408494614,394.0909692099558,244.61160017607335,31.083254148377087,,
0-331,GPS_TRACKING,376.29620167522046,0.2,200,CloudNode,143,1.0,12000.0,681.5492641136159,1071.2131408641596,389.66387675054375,273.4037951073003,15.679008403134187,,
1-387,SENSOR_DATA_LOGGING,710.8072317517389,0.1,10000,CloudNode,144,1.0,12000.0,679.0191463318001,1072.987335222518,393.9681888907178,256.59857732306466,29.616967989655784,,
9-359,SMART_HOME_CONTROL,951.7609914579192,0.1,150,CloudNode,145,1.0,12000.0,672.4227326786731,1075.326773565578,402.9040408869048,240.66328014127612,39.656707977413305,,
4-343,SENSOR_DATA_LOGGING,540.7002449318312,0.1,10000,CloudNode,143,1.0,12000.0,681.3695045652242,1075.5308162725953,394.16131170737106,267.45342742577645,22.529176872159635,,
6-307,SENSOR_DATA_LOGGING,571.4935082273848,0.1,10000,CloudNode,162,1.0,12000.0,655.6187834385095,1081.9439952412754,426.3252118027659,271.0968718448336,23.81222950947437,,
5-372,SENSOR_DATA_LOGGING,685.8767279261822,0.1,10000,CloudNode,139,1.0,12000.0,690.4111930200266,1082.3422985195239,391.9311054994972,264.80698142588085,28.57819699692426,,
4-331,SMART_HOME_CONTROL,149.61181342108608,0.1,150,CloudNode,145,1.0,12000.0,670.0644367312083,1085.4549863409418,415.3905496097335,298.17006166486146,6.23382555921192,,
7-8,SMART_HOME_CONTROL,554.2624510712388,0.1,150,FogNode_1,0,1.0,1597.9384595498836,25.857365530440752,1087.6718571781278,1061.814491647687,699.7637232577098,45.78628393354716,,
3-363,GPS_TRACKING,544.0044653835821,0.2,200,CloudNode,144,1.0,12000.0,677.7119821627709,1088.3522820528935,410.6402998901226,275.97758832526654,22.66685272431592,,
3-352,SMART_HOME_CONTROL,860.7629954523929,0.1,150,CloudNode,159,1.0,12000.0,660.3843925428594,1090.2289051000646,429.84451255720523,260.28903021346355,35.86512481051638,,
1-380,GPS_TRACKING,615.7015611226727,0.2,200,CloudNode,149,1.0,12000.0,666.5079225680385,1090.7367278589516,424.2288052909131,274.71455908426026,25.654231713444698,,
1-390,SMART_HOME_CONTROL,766.9234857237312,0.1,150,CloudNode,140,1.0,12000.0,684.9002212402727,1090.9772860538476,406.0770648135749,265.613335539221,31.955145238488804,,
2-353,GPS_TRACKING,109.27415467172142,0.2,200,CloudNode,138,1.0,12000.0,693.2285081119162,1091.050174797252,397.8216666853359,306.7545666744769,4.553089777988392,,
9-351,SMART_HOME_CONTROL,923.5417759073384,0.1,150,CloudNode,152,1.0,12000.0,664.8986378759186,1093.5134951216664,428.6148572457479,258.4396814680148,38.48090732947244,,
5-360,GPS_TRACKING,805.0316706344114,0.2,200,CloudNode,148,1.0,12000.0,667.3378199568999,1095.238352712931,427.900532756031,266.46337577713155,33.54298627643381,,
8-350,SENSOR_DATA_LOGGING,54.089546435673334,0.1,10000,CloudNode,138,1.0,12000.0,694.6374961354092,1095.2441900619244,400.6066939265153,314.4342133075496,2.2537311014863888,,
7-345,SMART_HOME_CONTROL,968.9809947776819,0.1,150,CloudNode,153,1.0,12000.0,663.2493418164938,1096.5870869354187,433.3377451189249,258.58265231674477,40.37420811573674,,
3-37,GPS_TRACKING,471.91692103329535,0.2,200,FogNode_9,0,0.625,1349.236560939329,55.49512133159219,1100.019286514025,1044.5241651824329,664.7985628502391,47.465232882815066,,
3-376,SMART_HOME_CONTROL,167.84292243036435,0.1,150,CloudNode,135,1.0,12000.0,703.1143473327277,1102.339192255424,399.2248449226963,312.4156431633078,6.993455101265181,,
0-320,SENSOR_DATA_LOGGING,123.0603553662678,0.1,10000,CloudNode,152,1.0,12000.0,664.8626148625997,1105.4933823267866,440.6307674641869,317.04561031389096,5.127514806927825,,
9-360,GPS_TRACKING,741.3526251218167,0.2,200,CloudNode,144,1.0,12000.0,675.8979432283844,1109.049369639344,433.1514264109595,279.2599608595698,30.88969271340903,,
0-29,GPS_TRACKING,668.536492320354,0.2,200,FogNode_7,0,0.875,1727.0272900361456,55.39762253265716,1110.1050365211984,1054.7074139885412,645.2235908904987,45.82087618305109,,
1-2,HEALTH_MONITORING,384.7937510439155,1.0,100,FogNode_6,0,0.0,816.2509881302752,2.5335731581097756,1113.4923366033763,1110.9587634452666,548.7274232352943,51.84914265827757,,
1-389,SENSOR_DATA_LOGGING,951.378774988624,0.1,10000,CloudNode,140,1.0,12000.0,684.8075972238241,1117.4403928103068,432.63279558648264,274.1462330886668,39.640782291192664,,
8-347,GPS_TRACKING,511.9859631199589,0.2,200,CloudNode,140,1.0,12000.0,684.5662064821095,1118.1963131992586,433.63010671714915,300.6723659787116,21.332748463331622,,
6-312,GPS_TRACKING,752.8518901225791,0.2,200,CloudNode,144,1.0,12000.0,675.0553780935414,1121.2963811486657,446.2410030551242,287.84601600710914,31.368828755107465,,
3-47,HEALTH_MONITORING,159.24582133163733,1.0,100,FogNode_8,2,1.0,770.9711269175084,70.0911206027595,1122.2604480435427,1052.1693274407833,753.8119028546764,15.13705865996678,,
2-347,SMART_HOME_CONTROL,829.7808183894399,0.1,150,CloudNode,139,1.0,12000.0,690.4810026800202,1123.167701284295,432.68669860427474,284.0805369053239,34.57420076622667,,
4-338,E_COMMERCE_TRANSACTION,800.2002493981227,0.5,300,CloudNode,144,1.0,12000.0,674.6044210148715,1124.4262660815577,449.82184506668625,287.14327114138314,33.34167705825511,,
7-11,E_COMMERCE_TRANSACTION,560.6589301829599,0.5,300,FogNode_9,0,0.25,1349.236560939329,32.829208048989365,1124.528050216027,1091.6988421670376,629.3192546919615,56.39087200072361,,
0-321,GPS_TRACKING,961.8410667509855,0.2,200,CloudNode,151,1.0,12000.0,665.9367381594533,1127.364344212842,461.4276060533888,280.0487101428437,40.076711114624395,,
0-322,SENSOR_DATA_LOGGING,677.0565349074842,0.1,10000,CloudNode,145,1.0,12000.0,673.2473542386514,1127.6345187731167,454.38716453446534,296.55246857009445,28.210688954478506,,
9-33,SENSOR_DATA_LOGGING,919.1873000519088,0.1,10000,FogNode_4,0,0.75,1758.3565909566523,45.19303330211467,1127.6776925155568,1082.4846592134422,545.041143332147,76.57161088230256,,
4-334,GPS_TRACKING,798.8830812703233,0.2,200,CloudNode,145,1.0,12000.0,671.3006544268053,1129.5463309553215,458.24567652851624,288.40271955547087,33.28679505293013,,
6-330,SENSOR_DATA_LOGGING,256.93061353581584,0.1,10000,CloudNode,131,1.0,12000.0,705.3891639821884,1130.4602541006618,425.0710901184734,328.31304821335027,10.705442230658992,,
7-340,E_COMMERCE_TRANSACTION,888.8027876304611,0.5,300,CloudNode,160,1.0,12000.0,657.5734772051457,1135.8481737476961,478.2746965425505,288.85204933307807,37.03344948460255,,
1-402,GPS_TRACKING,110.78274635549258,0.2,200,CloudNode,128,1.0,12000.0,710.878865888037,1136.5962397424664,425.7173738544294,343.11528215620604,4.615947764812191,,
1-397,SENSOR_DATA_LOGGING,946.190881971771,0.1,10000,CloudNode,135,1.0,12000.0,702.7421891390943,1138.0123535262157,435.27016438712144,287.3622900163008,39.42462008215712,,
0-344,SENSOR_DATA_LOGGING,634.1836205674991,0.1,10000,CloudNode,129,1.0,12000.0,707.1659992873733,1138.3036213882333,431.13762210085997,310.1735571187479,26.424317523645797,,
7-349,GPS_TRACKING,945.7886928488988,0.2,200,CloudNode,148,1.0,12000.0,668.7159088498014,1139.5954930640494,470.879584214248,288.8388165941054,39.40786220203745,,
6-316,SENSOR_DATA_LOGGING,585.4207341647091,0.1,10000,CloudNode,143,1.0,12000.0,681.1130502696919,1144.0292512423168,462.9162009726249,315.6332514872545,24.39253059019621,,
3-355,GPS_TRACKING,981.6799553172201,0.2,200,CloudNode,152,1.0,12000.0,665.1481851448868,1144.651557128835,479.5033719839482,289.65631285527786,40.90333147155084,,
3-353,SENSOR_DATA_LOGGING,751.5499510749042,0.1,10000,CloudNode,157,1.0,12000.0,661.4254753673923,1144.9714611090992,483.5459857417069,307.1163278255167,31.314581294787676,,
1-378,SENSOR_DATA_LOGGING,267.5188247162703,0.1,10000,CloudNode,152,1.0,12000.0,663.2774931174192,1145.4609366773175,482.18344355989825,340.06999505671274,11.146617696511262,,
9-363,SENSOR_DATA_LOGGING,290.8872149056434,0.1,10000,CloudNode,143,1.0,12000.0,680.640277651418,1145.5369823908027,464.89670473938463,338.26327843372496,12.120300621068475,,
9-366,SMART_HOME_CONTROL,111.1855119277479,0.1,150,CloudNode,139,1.0,12000.0,690.4624575904569,1145.8616990697788,455.39924147932186,351.09977178682675,4.632729663656162,,
0-329,SENSOR_DATA_LOGGING,891.3616089128166,0.1,10000,CloudNode,144,1.0,12000.0,679.4399395838469,1149.6069076416459,470.16696805779895,300.5038754094569,37.140067038034026,,
1-28,HEALTH_MONITORING,185.46872440371408,1.0,100,FogNode_2,0,0.8333333333333334,681.967788340379,39.970607451206796,1157.8999532909252,1117.9293458397183,755.843726980384,22.765177633483074,,
2-348,SENSOR_DATA_LOGGING,745.3402517757295,0.1,10000,CloudNode,138,1.0,12000.0,691.6985381667805,1158.6987745833962,467.00023641661573,316.73752246669267,31.055843823988727,,
7-34,SMART_HOME_CONTROL,213.9962822493521,0.1,150,FogNode_5,0,0.3333333333333333,782.8923712617282,79.61216774537178,1159.9778177444089,1080.365649999037,785.1817277033467,31.808359685495095,,
9-371,SMART_HOME_CONTROL,700.4950121139627,0.1,150,CloudNode,138,1.0,12000.0,695.4487538522775,1160.7137765982543,465.2650227459768,321.8882162556165,29.187292171415116,,
4-342,SENSOR_DATA_LOGGING,200.48303117164454,0.1,10000,CloudNode,144,1.0,12000.0,679.132831107402,1160.7361705066205,481.6033393992185,357.7784475611803,8.353459632151855,,
7-356,SMART_HOME_CONTROL,277.87858188431244,0.1,150,CloudNode,144,1.0,12000.0,677.4617602601157,1161.4601698785928,483.998409618477,352.3666081458766,11.578274245179685,,
5-368,SENSOR_DATA_LOGGING,817.820144191039,0.1,10000,CloudNode,139,1.0,12000.0,685.8136383340488,1161.665173804253,475.8515354702042,315.56108260243354,34.075839341293296,,
7-369,SMART_HOME_CONTROL,59.21590308875666,0.1,150,CloudNode,135,1.0,12000.0,702.5476721163035,1165.648435188984,463.1007630726805,370.2402461547855,2.467329295364861,,
5-362,GPS_TRACKING,579.0228912672848,0.2,200,CloudNode,145,1.0,12000.0,671.2348244596305,1165.692300415914,494.45747595628336,336.09053414067796,24.12595380280353,,
4-337,E_COMMERCE_TRANSACTION,895.7450131922767,0.5,300,CloudNode,145,1.0,12000.0,672.9918375255584,1165.695592563275,492.70375503771675,314.0988264573748,37.32270888301153,,
2-359,SENSOR_DATA_LOGGING,904.0068033819188,0.1,10000,CloudNode,136,1.0,12000.0,702.2142944763588,1166.3111863356742,464.0968918593154,314.50145320155445,37.66695014091328,,
2-334,SENSOR_DATA_LOGGING,738.9620646661227,0.1,10000,CloudNode,145,1.0,12000.0,671.7985726501712,1167.0735543822968,495.27498173212564,324.8438100247206,30.790086027755116,,
4-329,GPS_TRACKING,345.78755462301734,0.2,200,CloudNode,152,1.0,12000.0,663.8623648721209,1168.4111226159675,504.54875774384664,353.6346696762382,14.407814775959055,,
7-364,SENSOR_DATA_LOGGING,964.1890511640852,0.1,10000,CloudNode,138,1.0,12000.0,692.0962321771011,1170.5779926970717,478.48176051997063,314.13679664575966,40.17454379850355,,
3-374,GPS_TRACKING,53.939682920818115,0.2,200,CloudNode,136,1.0,12000.0,698.8018458327302,1170.806159912409,472.0043140796787,372.8237054928362,2.2474867883674214,,
8-357,SMART_HOME_CONTROL,396.43726219365413,0.1,150,CloudNode,129,1.0,12000.0,706.8710393245983,1171.0487920423536,464.1777527177553,352.3957954330949,16.51821925806892,,
4-340,E_COMMERCE_TRANSACTION,310.02283953996556,0.5,300,CloudNode,144,1.0,12000.0,676.5907964464036,1171.296173305648,494.7053768592443,357.32157165286947,12.917618314165232,,
8-349,SENSOR_DATA_LOGGING,319.78761144246675,0.1,10000,CloudNode,140,1.0,12000.0,684.8061373829836,1171.6204287293049,486.8142913463213,356.9217874413415,13.324483810102782,,
5-378,GPS_TRACKING,171.40944383459194,0.2,200,CloudNode,128,1.0,12000.0,712.117851148382,1175.02029082617,462.9024396777879,369.98043796789193,7.1420601597746645,,
0-337,SENSOR_DATA_LOGGING,545.8074969629928,0.1,10000,CloudNode,139,1.0,12000.0,691.0272781822267,1175.0302890355708,484.0030108533441,344.85540179312966,22.7419790401247,,
9-55,GPS_TRACKING,218.81360818154823,0.2,200,FogNode_5,0,0.3333333333333333,782.8923712617282,73.29544775702138,1178.1468003128991,1104.8513525558778,796.4099003595553,32.52440593808844,,
0-336,SMART_HOME_CONTROL,616.8902831587532,0.1,150,CloudNode,139,1.0,12000.0,689.1323668741368,1179.0420423696794,489.9096754955426,343.37730892478316,25.70376179828138,,
0-38,HEALTH_MONITORING,156.54319664727814,1.0,100,FogNode_8,2,1.0,770.9711269175084,75.5211665158759,1180.7472108838733,1105.2260443679975,814.0431280387652,14.880161568156609,,
2-350,GPS_TRACKING,204.697938479936,0.2,200,CloudNode,138,1.0,12000.0,692.7006376186514,1184.1317159222915,491.4310783036401,373.3186933179968,8.529080769997332,,
2-349,GPS_TRACKING,307.6723219000813,0.2,200,CloudNode,138,1.0,12000.0,692.4146552776266,1184.3381347417364,491.92347946410985,368.526487001831,12.819680079170052,,
1-394,GPS_TRACKING,793.928122099153,0.2,200,CloudNode,136,1.0,12000.0,697.1887569006785,1184.3569900408547,487.1682331401762,335.54092903175035,33.08033842079804,,
5-38,E_COMMERCE_TRANSACTION,495.83419783446624,0.5,300,FogNode_9,2,1.0,1349.236560939329,62.273689880056956,1187.517714120163,1125.244024240106,710.6975235307573,49.87082391524646,,
6-334,GPS_TRACKING,525.9861540260874,0.2,200,CloudNode,128,1.0,12000.0,714.1571739532012,1193.4390871438197,479.2819131906185,359.5844717864194,21.91608975108698,,
6-335,SENSOR_DATA_LOGGING,437.48458559257915,0.1,10000,CloudNode,126,1.0,12000.0,718.0530649695397,1197.9172186779742,479.8641537084345,370.46844859699263,18.228524399690798,,
3-28,SENSOR_DATA_LOGGING,572.7910295796938,0.1,10000,FogNode_4,0,0.5,1758.3565909566523,40.01659429452843,1198.3096605567007,1158.2930662621723,812.1045472121717,47.71555463328629,,
7-365,SENSOR_DATA_LOGGING,180.19918192475674,0.1,10000,CloudNode,138,1.0,12000.0,692.458924347851,1199.3547332354663,506.8958088876152,388.0004627533549,7.508299246864864,,
5-36,SMART_HOME_CONTROL,620.9845774787536,0.1,150,FogNode_7,1,1.0,1727.0272900361456,61.175268063292464,1200.163202568539,1138.9879345052466,761.7526593862581,42.56171168380058,,
8-355,SMART_HOME_CONTROL,681.4209726992517,0.1,150,CloudNode,135,1.0,12000.0,704.1934545901888,1201.436638187106,497.2431835969171,358.2030769720468,28.392540529135488,,
1-30,GPS_TRACKING,617.4841967001395,0.2,200,FogNode_7,0,0.625,1727.0272900361456,48.89381898694194,1202.7633974079715,1153.8695784210295,766.3458624265918,42.321798805307246,,
4-328,E_COMMERCE_TRANSACTION,315.0713330587058,0.5,300,CloudNode,155,1.0,12000.0,662.3408329239102,1205.2979867912381,542.957153867328,383.04722952488976,13.12797221077941,,
5-380,SENSOR_DATA_LOGGING,906.1842282983628,0.1,10000,CloudNode,128,1.0,12000.0,714.1868599941795,1205.9756064588587,491.7887464646792,345.4393818573718,37.757676179098446,,
2-361,SENSOR_DATA_LOGGING,279.9434922290218,0.1,10000,CloudNode,128,1.0,12000.0,709.8786258449205,1207.46034027471,497.5817144297895,387.95652729461654,11.664312176209242,,
0-106,SMART_HOME_CONTROL,352.7506690001249,0.1,150,FogNode_6,13,1.0,816.2509881302752,212.44379300543775,1207.481468618844,995.0376756134062,549.4094694562007,47.5314885186453,,
6-314,SENSOR_DATA_LOGGING,997.3616970942649,0.1,10000,CloudNode,144,1.0,12000.0,679.4914276659824,1207.539740839413,528.0483131734306,340.474035235071,41.55673737892771,,
5-363,E_COMMERCE_TRANSACTION,513.0682614762696,0.5,300,CloudNode,145,1.0,12000.0,672.7739090224978,1211.1668110723233,538.3929020498255,374.51407958125094,21.3778442281779,,
3-367,SMART_HOME_CONTROL,482.0863794256615,0.1,150,CloudNode,139,1.0,12000.0,689.7844837399615,1211.7942936814434,522.0098099414819,376.13654637809816,20.08693247606923,,
7-348,GPS_TRACKING,587.1554280837559,0.2,200,CloudNode,148,1.0,12000.0,667.0309124068104,1214.5780541959637,547.5471417891532,374.0270938233764,24.46480950348983,,
9-60,HEALTH_MONITORING,71.8399412403116,1.0,100,FogNode_8,3,1.0,770.9711269175084,88.06835161062452,1215.4415526687465,1127.373201058122,943.8025227836836,6.828721756023376,,
5-355,HEALTH_MONITORING,230.76281506814865,1.0,100,CloudNode,159,1.0,12000.0,660.5212349574107,1218.5849678244786,558.0637328670679,400.2744129926027,9.615117294506193,,
3-364,SMART_HOME_CONTROL,994.6846390369373,0.1,150,CloudNode,143,1.0,12000.0,680.9152874558548,1218.7385603341077,537.8232728782529,350.4549697123275,41.44519329320572,,
2-346,E_COMMERCE_TRANSACTION,533.6217388990706,0.5,300,CloudNode,139,1.0,12000.0,690.1565757873593,1219.4987672771601,529.3421914898008,379.1700854510739,22.234239120794605,,
7-378,SENSOR_DATA_LOGGING,146.83688275175936,0.1,10000,CloudNode,122,1.0,12000.0,728.6615294493506,1219.69674717069,491.03521772133945,406.75778859024774,6.118203447989973,,
1-385,SMART_HOME_CONTROL,906.613728330127,0.1,150,CloudNode,144,1.0,12000.0,677.8030119991777,1221.4128430972894,543.6098310981117,355.9837885673044,37.77557201375529,,
7-375,GPS_TRACKING,199.38008350724812,0.2,200,CloudNode,123,1.0,12000.0,721.1755445858488,1222.590613417796,501.4150688319472,405.2973928520155,8.307503479468672,,
7-353,GPS_TRACKING,934.3610729044798,0.2,200,CloudNode,145,1.0,12000.0,674.1414573850336,1223.4004051328427,549.2589477478091,356.9456177458917,38.93171137101999,,
2-360,SMART_HOME_CONTROL,631.1446504386195,0.1,150,CloudNode,135,1.0,12000.0,703.090525245295,1223.4015474489606,520.3110222036656,376.1107017192628,26.29769376827581,,
3-365,SMART_HOME_CONTROL,160.45390288895388,0.1,150,CloudNode,142,1.0,12000.0,682.3444610683172,1227.9492127700432,545.6047517017261,413.06683432327384,6.685579287039745,,
5-370,GPS_TRACKING,370.33821765388956,0.2,200,CloudNode,139,1.0,12000.0,689.0346752287705,1228.7787368157983,539.7440615870278,398.90338578084106,15.430759068912064,,
3-1,VOICE_ASSISTANT,168.7519214744753,2.0,150,FogNode_2,0,0.0,681.967788340379,2.2510508438514565,1228.9265043205394,1226.6754534766878,808.4435185280552,20.713289966861314,,
3-368,SENSOR_DATA_LOGGING,275.77112405325965,0.1,10000,CloudNode,139,1.0,12000.0,690.9924599335167,1230.5206678438515,539.5282079103348,406.6742829844136,11.490463502219153,,
8-359,GPS_TRACKING,595.1592174409079,0.2,200,CloudNode,128,1.0,12000.0,711.0650061025195,1233.9535914942637,522.8885853917442,387.13933694593936,24.798300726704497,,
9-6,VOICE_ASSISTANT,51.923733442211876,2.0,150,FogNode_2,0,0.0,681.967788340379,8.27255468876853,1234.0380558962877,1225.7655012075193,976.4562794569905,6.373328004524239,,
2-330,E_COMMERCE_TRANSACTION,875.4021146999305,0.5,300,CloudNode,159,1.0,12000.0,658.0773949346127,1234.6153500292473,576.5379550946346,370.60415508049164,36.475088112497104,,
0-324,GPS_TRACKING,399.2676318750395,0.2,200,CloudNode,144,1.0,12000.0,675.5266380426917,1234.7089408433592,559.1823028006675,401.7293236043233,16.636151328126644,,
2-362,SENSOR_DATA_LOGGING,538.3297875149208,0.1,10000,CloudNode,128,1.0,12000.0,711.3230402942714,1238.2999027700632,526.9768624757918,395.37184519654113,22.430407813121697,,
8-340,E_COMMERCE_TRANSACTION,906.7541890177074,0.5,300,CloudNode,147,1.0,12000.0,669.1780545022287,1241.258441648084,572.0803871458553,373.35294053185794,37.78142454240448,,
0-39,GPS_TRACKING,408.1508060828798,0.2,200,FogNode_5,0,0.3333333333333333,782.8923712617282,78.05175410176473,1242.9719378548114,1164.9201837530466,621.9780446941204,60.66744482355747,,
7-354,SENSOR_DATA_LOGGING,953.002633355818,0.1,10000,CloudNode,144,1.0,12000.0,674.3720852894102,1245.1091865288988,570.7371012394887,373.5125221734014,39.70844305649242,,
3-373,SMART_HOME_CONTROL,201.73375594535736,0.1,150,CloudNode,136,1.0,12000.0,697.8555451128252,1245.5898831445782,547.7343380317529,423.88342507011225,8.40557316438989,,
4-351,SMART_HOME_CONTROL,882.1921217055827,0.1,150,CloudNode,128,1.0,12000.0,709.1321174048973,1248.5363009683017,539.4041835634044,379.4134220994389,36.758005071065945,,
4-336,GPS_TRACKING,936.4069372285211,0.2,200,CloudNode,145,1.0,12000.0,672.9137919425787,1248.6119041327818,575.6981121902031,376.11105317411307,39.01695571785505,,
8-351,E_COMMERCE_TRANSACTION,360.42434779195634,0.5,300,CloudNode,137,1.0,12000.0,695.900633106484,1249.5341295931564,553.6334964866725,417.2620917686145,15.01768115799818,,
2-371,SENSOR_DATA_LOGGING,185.80739906197516,0.1,10000,CloudNode,119,1.0,12000.0,734.5417586677256,1250.0992999510786,515.557541283353,429.26191644233893,7.741974960915631,,
6-322,SENSOR_DATA_LOGGING,948.8433741552774,0.1,10000,CloudNode,138,1.0,12000.0,693.8565191948428,1250.11907322196,556.2625540271172,375.9822487603558,39.53514058980323,,
9-381,GPS_TRACKING,467.54950425906276,0.2,200,CloudNode,124,1.0,12000.0,719.6122039339905,1250.7567523696987,531.1445484357082,410.82446865298243,19.481229344127616,,
8-364,SMART_HOME_CONTROL,958.7836517676329,0.1,150,CloudNode,126,1.0,12000.0,718.7202821471053,1251.1948109529508,532.4745288058455,376.00277911721366,39.949318823651375,,
0-328,GPS_TRACKING,392.83924372192484,0.2,200,CloudNode,144,1.0,12000.0,677.6406100633845,1251.3215714679723,573.6809614045877,417.06282882188816,16.36830182174687,,
0-332,GPS_TRACKING,417.6902812702269,0.2,200,CloudNode,143,1.0,12000.0,681.6414531686512,1257.3981368569816,575.7566836883304,419.4246675672865,17.403761719592787,,
6-323,GPS_TRACKING,473.87947963919936,0.2,200,CloudNode,138,1.0,12000.0,695.0883516368907,1258.2285169707077,563.140165333817,416.6132009466834,19.744978318299975,,
1-49,HEALTH_MONITORING,60.74537823967352,1.0,100,FogNode_8,3,1.0,770.9711269175084,91.40657838215739,1259.5379413260694,1168.1313629439119,997.8103305206671,5.774131754583939,,
0-20,GPS_TRACKING,372.18611705925446,0.2,200,FogNode_0,0,1.0,1189.2931772946604,39.58625145627842,1263.0714036947625,1223.485152238484,880.5257499545269,23.698648109777633,,
2-365,GPS_TRACKING,337.53646186956746,0.2,200,CloudNode,124,1.0,12000.0,720.6232731886486,1266.4279412591939,545.8046680705453,432.62720626115083,14.064019244565312,,
1-17,GPS_TRACKING,719.4885218616505,0.2,200,FogNode_1,0,1.0,1597.9384595498836,22.0602581608238,1267.1163035365103,1245.0560453756864,773.0230874543633,59.435211036245335,,
1-123,SENSOR_DATA_LOGGING,345.3318500613759,0.1,10000,FogNode_6,13,1.0,816.2509881302752,212.1303869634311,1268.7959437626494,1056.6655567992182,616.2536417568983,46.53183766551274,,
